Datetime,winner_return,loser_return,R_WML,SMB_WML,HML_WML,RMW_WML,CMA_WML
2021-10-11 10:32:00-04:00,0.00047769163798244506,-0.00042520324023337445,0.0009028948782158195,0.0032789454711249118,0.00013576919493069376,-0.0002544758706601527,0.00021095808995218786
2021-10-11 10:34:00-04:00,0.0003781777139621231,-0.0008029039694379512,0.0011810816834000744,0.003705814928298485,-2.0211850732639676e-05,0.00013216431017520338,-0.00020566126438734665
2021-10-11 10:36:00-04:00,0.0007643381307088764,-0.00031175620815328703,0.0010760943388621635,0.003026329887017976,0.0001716218272842468,-0.00016919059733693474,5.0228251613240044e-05
2021-10-11 10:38:00-04:00,0.0006801500795705909,-0.0003284279124297364,0.0010085779920003275,0.003263885520914409,0.00017466833852803362,-0.0002133579274402211,6.549464934880414e-05
2021-10-11 10:40:00-04:00,-0.0006512838278238821,-0.0024656553547687927,0.0018143715269449104,,,,-0.000248230328385645
2021-10-11 10:42:00-04:00,-0.0003135858773465209,-0.0014282683125126938,0.001114682435166173,0.003786744705039863,-4.704510422068618e-05,6.0996313210309966e-05,-0.00038410428555220387
2021-10-11 10:44:00-04:00,0.0010036186650690486,-9.4417362076328e-05,0.0010980360271453766,0.0032039123223413742,0.00011752485558808958,4.547215902919369e-05,0.00042287475197760204
2021-10-11 10:46:00-04:00,0.00015250009235039423,-0.0009696865492980285,0.0011221866416484226,0.004050181013330057,-0.00024293213924079208,-0.0005027007229720231,0.00024331859791310771
2021-10-11 10:48:00-04:00,0.0010374122763475537,-1.5440554425912397e-06,0.001038956331790145,0.0035268133693666056,-0.00012309713360526432,2.617996057817292e-05,-0.0002742919762058293
2021-10-11 10:50:00-04:00,0.0014356751296271456,0.00045657134306285966,0.000979103786564286,0.003996298388421685,0.0006668679068236519,-0.000711866118039596,7.40778471781592e-05
2021-10-11 10:52:00-04:00,0.0007311472958236846,-0.00010243747026806247,0.0008335847660917471,0.003151362223549281,-0.0002640005034868277,7.81934875532944e-06,-0.00030157935700193567
2021-10-11 10:54:00-04:00,0.00029694319318499283,-0.0005537270370667506,0.0008506702302517434,0.002457280438386077,3.7920419272853404e-06,-0.00023433624578248993,8.92602657686757e-05
2021-10-11 10:56:00-04:00,3.577276268674499e-05,-0.001512458957170654,0.0015482317198573991,0.0035157154449901537,8.822557615762163e-05,-0.000641600254040103,-0.00039956451859186827
2021-10-11 10:58:00-04:00,-6.84417996631531e-06,-0.0013136932856270564,0.0013068491056607411,0.003870572173193884,-9.098253098903896e-05,-0.0002534342343682159,-2.9454444155750827e-05
2021-10-11 11:00:00-04:00,0.00075666239650029,-0.00030856630592056,0.00106522870242085,0.0028132323295632523,0.00021765358631365892,-2.84441651468558e-05,-4.0480139372125893e-07
2021-10-11 11:02:00-04:00,0.0003472483984901587,-0.0005354428862812167,0.0008826912847713754,0.0028391829304035892,-2.0343992230840763e-05,0.00016225208309923408,2.1442843897855827e-05
2021-10-11 11:04:00-04:00,0.000778749148551297,-0.0001898592254779147,0.0009686083740292117,0.0030190207299107983,0.0003532902965509199,-0.0005647623082643711,-4.043061919639895e-05
2021-10-11 11:06:00-04:00,0.00046653352369159144,-0.0005783098547324235,0.001044843378424015,0.0035498437171635417,0.0004928321673469485,-0.0008140391504912819,0.0002294389037334751
2021-10-11 11:08:00-04:00,0.0005662839323944563,-0.00032707315029275897,0.0008933570826872154,0.0027725291430701444,-0.00027036110696262566,-0.0001433433832538419,0.00015771192315037612
2021-10-11 11:10:00-04:00,0.0002885968917777229,-0.0005648803580851259,0.0008534772498628488,0.002491259563104542,-1.670526659969338e-05,-4.864125522691359e-05,-0.00012009581233575522
2021-10-11 11:12:00-04:00,0.0005935596675379378,-0.00026498856343577435,0.0008585482309737122,0.0029310091832699964,5.456623783897099e-05,-0.00010011434364991066,-6.944263833111845e-05
2021-10-11 11:14:00-04:00,-0.0005963324089264221,-0.0018093854211243042,0.001213053012197882,,,,
2021-10-11 11:16:00-04:00,-8.316015419108921e-05,-0.0012850287167516282,0.001201868562560539,0.0030842586369585227,-0.00010324587110826781,0.00011058309070022747,0.0002916234612068758
2021-10-11 11:18:00-04:00,-0.0002540138551696035,-0.001081618498958426,0.0008276046437888224,0.0035253088422936866,0.00013759929060102823,-0.00025907494271504273,0.00011959487036304283
2021-10-11 11:20:00-04:00,0.0009348082684964654,0.0001426928652558431,0.0007921154032406222,0.0033561975080389837,-0.0007061334305711108,9.355676786663266e-05,0.00012798834764268072
2021-10-11 11:22:00-04:00,0.0005354236795412957,-0.000256289552876541,0.0007917132324178366,0.0024268552901103076,9.864040393997605e-05,-0.00011675590889762081,7.54816155231398e-05
2021-10-11 11:24:00-04:00,0.00047049912060076227,-0.0007305356930217187,0.001201034813622481,0.002926117532100282,4.4053630645990893e-05,-0.0003127611464800455,-5.626887713430567e-05
2021-10-11 11:26:00-04:00,0.00038907600077760067,-0.0005342004168225301,0.0009232764176001308,0.0019970277741996564,2.312484179664776e-05,-0.0002633395305053822,2.0591499881678185e-05
2021-10-11 11:28:00-04:00,0.0009045688294361767,-0.0001407530941905757,0.0010453219236267524,0.0033323138029822,-0.0002722544986684409,6.633446744965283e-05,-0.00020045983864137908
2021-10-11 11:30:00-04:00,0.0009532461350346707,6.524742893852796e-05,0.0008879987060961427,0.0027659876222005074,-4.125568830049982e-05,-0.00014627294446171107,0.00020585213388457792
2021-10-11 11:32:00-04:00,0.0002415431664034477,-0.0005011780725159249,0.0007427212389193726,0.00250196318351252,0.0002103316345505375,-0.00030855483325695606,0.000166616320060123
2021-10-11 11:34:00-04:00,0.0011753460151148446,0.0001692382972695066,0.0010061077178453379,0.0028689573709882637,-0.0004582924980095823,0.0001928975771956913,-0.0007055282729592883
2021-10-11 11:36:00-04:00,0.0013324334824765078,0.00045896391542254983,0.000873469567053958,0.0030574873880097,-0.0005799221120571069,-0.0001601908202933107,-0.0004973575540589243
2021-10-11 11:38:00-04:00,0.0007600995582700483,-7.564434237552635e-06,0.000767663992507601,0.002629265743839778,9.335042968244264e-05,-7.177584861543375e-05,0.00023260524611016717
2021-10-11 11:40:00-04:00,0.0007591980563183456,3.0225269412834103e-05,0.0007289727869055115,0.002764035703332054,-0.00022535251224925712,5.3738014215017326e-05,-6.15167808780165e-05
2021-10-11 11:42:00-04:00,0.0005471906267196013,-0.00020815798580946584,0.000755348612529067,0.00223391696191225,-0.00019469874910298116,-6.14390574001525e-05,-0.0001571236453433101
2021-10-11 11:44:00-04:00,0.00023105820340461525,-0.0004562731544227249,0.0006873313578273401,0.0022315691436118755,0.0001118019925334242,-0.00035816047366209387,-0.00013243215922169348
2021-10-11 11:46:00-04:00,-0.00027914724526852407,-0.0013390844551677639,0.0010599372098992399,0.0033058526299231065,2.760013209547981e-05,9.525245701812646e-05,2.610997802687126e-05
2021-10-11 11:48:00-04:00,0.00020722335766488204,-0.0005059993138403309,0.000713222671505213,0.0023201545212450415,-0.00022581068181504792,-0.00012307360926136252,8.171431734606721e-05
2021-10-11 11:50:00-04:00,-0.0001557976116960329,-0.00073869911195589,0.000582901500259857,0.0025703609763191877,-1.693040779539843e-05,-0.0002876494100417874,-0.00020388483819471873
2021-10-11 11:52:00-04:00,-0.00022714953689497876,-0.000951015233381014,0.0007238656964860353,0.0028271188471202906,-9.043700150300844e-05,-0.00027588894529405284,-7.106936332176134e-05
2021-10-11 11:54:00-04:00,0.000703511309552287,7.661482978105337e-05,0.0006268964797712336,0.0032056546179758355,0.00042918165973049446,-0.00019801761183673946,5.643606941360533e-05
2021-10-11 11:56:00-04:00,0.0005265879904300624,-0.00014411421912545653,0.000670702209555519,0.0019654911884657853,0.00013223871092876347,-0.00010572461667855977,0.000237078553504695
2021-10-11 11:58:00-04:00,0.00024952202042418205,-0.00039409689847575547,0.0006436189188999376,0.001815842676776426,7.743829161395378e-05,-5.577748193440381e-05,6.737591736057368e-05
2021-10-11 12:00:00-04:00,-0.00030666893611859373,-0.0011920469764842474,0.0008853780403656537,0.0031114947460510554,-0.0004106554777309147,0.00010521036452999124,0.0002852733125003318
2021-10-11 12:02:00-04:00,-2.2634401007838057e-05,-0.0006726499818147571,0.000650015580806919,0.0023111441987199097,0.00010787224588340744,-7.120653720151593e-05,-0.00013131081880113604
2021-10-11 12:04:00-04:00,-0.0015578501840989552,-0.0038480788176054165,0.0022902286335064613,,,,
2021-10-11 12:06:00-04:00,0.001152012875213465,0.00015439353279089296,0.000997619342422572,0.0026915761243644204,0.0002558144342939592,-0.00010178097604657325,-5.4725873278671045e-06
2021-10-11 12:08:00-04:00,0.0004961354795436793,-0.00020137067939644503,0.0006975061589401243,0.002254258874299786,-5.447747944567813e-05,6.696156232559279e-05,-6.383118598328908e-05
2021-10-11 12:10:00-04:00,-0.0005099818498870454,-0.002048065501177015,0.0015380836512899699,0.0042607378477469895,-0.0003667289278092347,0.00021626606731964878,-5.653739121582341e-05
2021-10-11 12:12:00-04:00,3.0468476862632664e-05,-0.0005560470568637913,0.000586515533726424,0.002151409473920702,0.0002636285983159046,4.816002174741957e-06,-3.498983466235643e-05
2021-10-11 12:14:00-04:00,-0.0003418363492519256,-0.001702466572204723,0.0013606302229527973,0.0016264535303971,-0.00023773184537108848,0.0004358156145831877,-0.0005521613021855678
2021-10-11 12:16:00-04:00,0.0006800507080094656,-8.61348171443539e-06,0.0006886641897239009,0.0031032746903196825,3.344033683220569e-05,-0.0002184669594648928,2.4987730006648714e-05
2021-10-11 12:18:00-04:00,0.0005024377793462897,-0.00027862166581845517,0.0007810594451647449,0.002215317203891478,0.00039155254212767596,-0.00031469530075535837,-0.00014788097872262267
2021-10-11 12:20:00-04:00,0.0009217432158244992,2.4802246808877017e-05,0.0008969409690156221,0.0027570447909787722,0.00031473580821809804,-0.00012601602157760424,0.00020723676068192502
2021-10-11 12:22:00-04:00,0.00024853935118746137,-0.0004039719686858676,0.0006525113198733289,0.0022217671448957975,0.00023122849150256384,-7.515084860886705e-05,-0.00013219065678438802
2021-10-11 12:24:00-04:00,0.001218279878416571,0.00030163383291775846,0.0009166460454988126,0.0029456652037018333,-0.0005615148566475222,7.146714658262882e-05,0.0005195832019582473
2021-10-11 12:26:00-04:00,0.0002003616303178432,-0.00048732821645774765,0.0006876898467755908,0.0024281318480715865,-0.0001491498064025289,0.00013609442182367542,2.2988249129654153e-05
2021-10-11 12:28:00-04:00,0.0008880384892126302,0.00010986776890116425,0.000778170720311466,0.002511867068232501,-0.00032205529532496497,-6.507350666526166e-05,6.49837877614337e-05
2021-10-11 12:30:00-04:00,-0.00013167286419399606,-0.0008026870109167528,0.0006710141467227567,0.0029337931316963063,0.0003752597902565716,-0.00010393058707340171,-0.00012643815101310145
2021-10-11 12:32:00-04:00,0.0010153391119999157,9.481856479675086e-05,0.0009205205472031649,0.001916426013545564,-0.0001101126201160728,-2.5691302158672454e-05,7.512958168807833e-05
2021-10-11 12:34:00-04:00,-0.0001180155670642198,-0.0010212360911760559,0.0009032205241118361,0.0023656027114450228,-0.00016966880392547344,-5.526519671456435e-05,6.313832896413369e-05
2021-10-11 12:36:00-04:00,0.0002812407695043867,-0.0002979869288452953,0.000579227698349682,0.0021757293090565845,0.00024294165290206698,-0.000301623221350326,0.00027623506693895796
2021-10-11 12:38:00-04:00,-8.558250816412864e-05,-0.0009663033110488445,0.0008807208028847158,0.0019728815396315913,0.00013628030659025158,-6.677141001313033e-05,-6.394891291478754e-05
2021-10-11 12:40:00-04:00,0.0003617837816504665,-0.0003780471103948373,0.0007398308920453039,0.0015334981970529654,0.00021374930419546157,1.6995832927015834e-05,-6.060211935580547e-05
2021-10-11 12:42:00-04:00,-0.00025044622341257965,-0.0019318793680300399,0.0016814331446174603,0.0043627418548598355,-0.0013093236036538052,-0.0015429391096761925,0.0016076394792526932
2021-10-11 12:44:00-04:00,0.00025613597340548024,-0.0004736892369010935,0.0007298252103065737,0.0017393035766233305,-0.00021301308558883595,-3.0655400357301114e-05,-0.0001741186036412635
2021-10-11 12:46:00-04:00,0.001004599789596339,7.667266505492505e-07,0.0010038330629457896,0.002229921366204147,0.00019157888974002563,1.7792388871565613e-05,0.0001086141469655571
2021-10-11 12:48:00-04:00,0.00015249469883929243,-0.0005450336045722097,0.0006975283034115021,0.0024189862376773376,0.00017152808538629683,-0.00012595475656502586,6.141175684903661e-05
2021-10-11 12:50:00-04:00,-0.0005703406117057286,-0.0014873204169974384,0.0009169798052917098,0.0028734055201511577,0.00020754134618803917,0.00012952110097108214,-0.00016962723764020764
2021-10-11 12:52:00-04:00,0.0004143905307192846,-0.00034453497235571755,0.0007589255030750021,0.0020505241947729944,0.00019263198300223763,-8.490446010154618e-05,-2.8142127814092144e-05
2021-10-11 12:54:00-04:00,0.0005606913336004256,-0.000257421479316096,0.0008181128129165216,0.0018532137342990467,-0.00010988351612271029,-0.00014493181042896555,-0.00012855526894617667
2021-10-11 12:56:00-04:00,-0.000307099597076002,-0.0009036245766013994,0.0005965249795253974,0.0021882083867838472,-0.000351621510902308,-0.00012009910692243589,-7.305591410147776e-05
2021-10-11 12:58:00-04:00,0.00091974379101867,0.00015230131628155312,0.0007674424747371169,0.0028867417399180057,-4.180745822868323e-05,-0.0001262286746465031,-0.0002990708547293708
2021-10-11 13:00:00-04:00,-0.0007688244578116858,-0.002286435676146666,0.0015176112183349802,,,,
2021-10-11 13:02:00-04:00,-0.000552649402433254,-0.001922922728047535,0.0013702733256142812,,,,
2021-10-11 13:04:00-04:00,-1.9949310435462633e-05,-0.0008174341232735492,0.0007974848128380865,0.0025300373673956783,-0.00010823578582234442,7.892450005198416e-05,-0.00016382867545267023
2021-10-11 13:06:00-04:00,-0.0001552747645362697,-0.0010346170899978879,0.0008793423254616181,0.0019336317375052566,1.9404462389242203e-05,-0.0002849322492145071,0.00012169303095946354
2021-10-11 13:08:00-04:00,0.0007366574244412091,4.3218408903610535e-05,0.0006934390155375986,0.0021626007666879026,-0.00010639001975341097,-0.00010697011308628197,0.00012049448564257417
2021-10-11 13:10:00-04:00,0.0010873354235470727,0.00023707903675346067,0.000850256386793612,0.0020840450261926493,-3.809994257749879e-05,3.5300820309414136e-05,-0.00014963687929738027
2021-10-11 13:12:00-04:00,0.0011416925630658781,0.00023992398371337265,0.0009017685793525055,0.0027206147471234786,0.0004709113468302265,-0.00038418298148244176,0.0004917675745506475
2021-10-11 13:14:00-04:00,-0.0003562610895334627,-0.0012124878048725338,0.000856226715339071,,-0.00017299385567719273,-0.0005352293298057002,0.00037903165465900414
2021-10-11 13:16:00-04:00,0.0009529437658630685,0.0002442591448526666,0.000708684621010402,,,-8.856131681859739e-05,0.00041742393006925397
2021-10-11 13:18:00-04:00,-0.00019112078767121292,-0.0009114447384223343,0.0007203239507511214,0.004341389319760155,0.0009236473027001511,-0.001229551078757988,0.0008838886626037518
2021-10-11 13:20:00-04:00,-0.0006113892242179286,-0.0017316256053788307,0.001120236381160902,,,,-0.000380880366125675
2021-10-11 13:22:00-04:00,-0.00089225421655374,-0.0019427025115417353,0.0010504482949879952,0.005154960925429963,-0.0002884486913982331,-0.0010372013090563137,0.0014541299514405815
2021-10-11 13:24:00-04:00,-0.000430225027635145,-0.0014259448011095341,0.000995719773474389,,,0.00017778433574390436,-0.00017278335027376282
2021-10-11 13:26:00-04:00,-0.0002402662699844509,-0.0012599284393085457,0.0010196621693240948,0.0024433733345267305,-0.000550290711082978,0.00015775864594181905,-0.0005324558946110697
2021-10-11 13:28:00-04:00,0.0009816116821611315,6.161720480390546e-05,0.0009199944773572261,0.0030096061140669223,-0.00022500899159528606,0.00015853626689511248,0.000156669298307386
2021-10-11 13:30:00-04:00,4.845452448483403e-05,-0.0006140944772659272,0.0006625490017507612,0.002504845842619193,-6.109008197906972e-05,-0.00022044544374553077,0.00010384195196114327
2021-10-11 13:32:00-04:00,2.6050858318838018e-05,-0.0007500029849956166,0.0007760538433144546,0.0021054561361741313,5.804212278434547e-05,-0.00017109227006301912,-0.00023858574399272908
2021-10-11 13:34:00-04:00,0.0010109453530893454,0.00018050925343900348,0.000830436099650342,0.0022089643705248477,-0.000275447277533908,4.3043055354354985e-06,0.00013704242315399373
2021-10-11 13:36:00-04:00,0.0012482000544993027,0.00023621190908870466,0.0010119881454105982,,0.00022143520936081137,-0.000245026653909276,-2.5555953157985504e-05
2021-10-11 13:38:00-04:00,0.0003603055209348546,-0.0003242178441664639,0.0006845233651013186,0.001724852647655549,0.00014986782390177984,-0.00015843350875830993,0.00012102438274910543
2021-10-11 13:40:00-04:00,0.0009337136775062766,0.0001670705937538935,0.0007666430837523831,0.0026768107021472426,-0.0003192147114792239,0.00011839873702756737,5.326315656142093e-05
2021-10-11 13:42:00-04:00,9.242627051252073e-05,-0.00045060521230516485,0.0005430314828176856,0.0018436434029610788,4.987088655243279e-05,4.2277960392134867e-05,-7.274098097238813e-05
2021-10-11 13:44:00-04:00,2.796070019598547e-05,-0.0005052648208971497,0.0005332255210931351,0.0023693670246475217,-5.809739424447776e-05,-0.00019362092136701847,-0.00018547300592752295
2021-10-11 13:46:00-04:00,-0.000620080633180083,-0.001725235773846484,0.0011051551406664009,0.002265589747531151,-0.0004295266844359815,0.0004188333352524283,-0.00017838058164641117
2021-10-11 13:48:00-04:00,-7.80217427973587e-05,-0.0007167269705358996,0.0006387052277385409,0.0018030277071072191,-2.0956995856125516e-05,-0.000169154817492406,9.763648193487754e-05
2021-10-11 13:50:00-04:00,0.00022896808637336456,-0.0002923858983031911,0.0005213539846765557,0.0018711942998399568,5.996941454331384e-05,2.4611298126042853e-06,-4.948070575768842e-05
2021-10-11 13:52:00-04:00,0.001210534371510957,0.00043066902466098637,0.0007798653468499706,,,-0.0002881148589610949,4.374949228807255e-05
2021-10-11 13:54:00-04:00,-6.057045985459196e-05,-0.0008624986815232864,0.0008019282216686945,0.002877160021965366,0.00036728054735379607,-0.0002542708675838061,0.00044761295907638803
2021-10-11 13:56:00-04:00,0.0004747440574723303,-0.00015806386675854822,0.0006328079242308786,0.002402107535627569,0.0003182532701266743,-0.0002214341154328673,0.0001403311068161735
2021-10-11 13:58:00-04:00,0.000600721586070498,-1.5931692821184327e-05,0.0006166532788916823,0.0016568642995791647,0.00011663579313040472,-5.880504018694786e-05,-2.5238163534039017e-05
2021-10-11 14:00:00-04:00,0.0005895938497630934,-7.93600574317357e-05,0.000668953907194829,0.00177791974174377,0.00010463925325428523,-0.00011490189922081328,-1.1663349450999875e-05
2021-10-11 14:02:00-04:00,1.8155601698149392e-05,-0.00047036378717993984,0.0004885193888780892,0.002239164585546562,0.00018608898888231476,-8.484613795127862e-05,5.948725875440892e-05
2021-10-11 14:04:00-04:00,0.0010348114637784493,0.00029370882494439724,0.0007411026388340521,0.003006124141090548,3.163713179744405e-05,-0.000459126584438241,0.000352251452515
2021-10-11 14:06:00-04:00,0.0009762084551190214,0.00032549650951870624,0.0006507119456003151,0.0027917913902259996,-0.00013771983622121628,-0.0004149506726560592,0.00016370903400940494
2021-10-11 14:08:00-04:00,0.0007400503271251433,9.014700137723085e-05,0.0006499033257479124,0.0017799058364766154,-0.00013081013360581156,-2.6748508686759424e-05,2.8189542053226947e-05
2021-10-11 14:10:00-04:00,0.0015747384009744073,0.00038640147546474085,0.0011883369255096664,0.0032984868087244873,-0.0003196443703314161,0.00027351621616479116,0.0002131498168425691
2021-10-11 14:12:00-04:00,0.00030670462337628243,-0.0002741943531697631,0.0005808989765460455,0.0012082232611412744,-4.788154648367157e-05,7.941214770541789e-06,-6.472720579634534e-05
2021-10-11 14:14:00-04:00,0.0013129968657527866,0.00039850326556096073,0.0009144936001918259,0.002292404414149241,-0.0004023471482089015,0.0001194386664355667,-8.588901736818785e-05
2021-10-11 14:16:00-04:00,-0.00030720483235137516,-0.0011480007559644542,0.000840795923613079,0.002420969232934739,7.248753545235757e-05,8.59371585009094e-05,-5.596466989993119e-05
2021-10-11 14:18:00-04:00,-0.0004667339333241853,-0.0014695283281902062,0.001002794394866021,,,,
2021-10-11 14:20:00-04:00,-0.00010650581082168444,-0.0007419574120298944,0.0006354516012082099,0.002066681300979229,-0.00014947226881927863,0.0002879711079953797,-0.0002797367325016632
2021-10-11 14:22:00-04:00,-0.0002225334523169063,-0.0008066402060328478,0.0005841067537159415,0.0032984547984322987,-0.0005826224894460904,-0.0001588768169634253,0.00017554261996747525
2021-10-11 14:24:00-04:00,-0.0006856596286349136,-0.0013034023275497874,0.0006177426989148738,0.004858018520211114,0.00010487504051712236,0.0005543791119870735,0.0005350733801166218
2021-10-11 14:26:00-04:00,0.00041079580721922184,-0.00017300444940157708,0.0005838002566207989,0.0019724120167086715,8.851011836962793e-06,-6.621060186112081e-05,0.0001957263325654265
2021-10-11 14:28:00-04:00,0.0009411172039176745,0.0002536905085510696,0.0006874266953666049,0.003837288931996478,-0.0003561820478962944,-0.0003569105351162083,-0.000697418108365865
2021-10-11 14:30:00-04:00,0.00039655381082917524,-0.00014486451260894176,0.000541418323438117,0.0022143326086251063,-0.00010559507104394503,0.00015937432227808646,-6.700213981423509e-07
2021-10-11 14:32:00-04:00,0.0003818021801411501,-0.00024616444460844066,0.0006279666247495908,0.0014461861704497577,-7.705750386351656e-06,-3.930158094881894e-05,-0.00019630561840371623
2021-10-11 14:34:00-04:00,-0.0004308804120167547,-0.001043393843002619,0.0006125134309858643,,-0.0004447944019081698,-0.0003237564559921155,-0.0005988801118647518
2021-10-11 14:36:00-04:00,0.0005378049934595021,-3.7708550670455556e-05,0.0005755135441299576,0.0018350323467053893,7.767307087295746e-06,-1.0234350594801885e-06,5.420184122329884e-05
2021-10-11 14:38:00-04:00,-0.00026595225883962385,-0.0008564563044265923,0.0005905040455869685,0.0017645896969247078,-0.00046342203677940527,2.055058450022891e-05,-2.3178892838449658e-05
2021-10-11 14:40:00-04:00,0.0011825227776663238,0.0003391469694041218,0.000843375808262202,,,,8.132711981669497e-05
2021-10-11 14:42:00-04:00,0.0010027609381950246,0.0003003259820599945,0.0007024349561350301,0.001972333945078176,-0.00035622277377144406,0.0001509193288152577,-1.2845841677163882e-05
2021-10-11 14:44:00-04:00,0.0008541463047289276,3.690828612682384e-05,0.0008172380186021038,0.0019740519191559745,-0.0003035821792109195,0.00029288505247216675,-0.0002750734339585788
2021-10-11 14:46:00-04:00,0.00018691942840293204,-0.0004360554993444666,0.0006229749277473986,0.002154666545108925,5.779808829274241e-05,-0.00010285408274498902,3.807160956353835e-05
